Order,Family,Species,Common name,ED,GE,EDGE,Rank,Red List ID,Distirbution,
ANURA,CRAUGASTORIDAE,Pristimantis actinolaimus,,16.42792702,3,4.937515463,629,56392,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis acutirostris,Sharpsnout Robber Frog,16.42792702,3,4.937515463,630,56395,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis atratus,,16.42792702,3,4.937515463,631,56436,Ecuador, 
ANURA,CRAUGASTORIDAE,Pristimantis aureoventris,,16.42792702,3,4.937515463,632,46086220,"Brazil,Guyana", 
ANURA,CRAUGASTORIDAE,Pristimantis bacchus,Wine Robber Frog,16.42792702,3,4.937515463,633,56447,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis balionotus,,16.42792702,3,4.937515463,634,56450,Ecuador, 
ANURA,CRAUGASTORIDAE,Pristimantis baryecuus,,16.42792702,3,4.937515463,635,56453,Ecuador, 
ANURA,CRAUGASTORIDAE,Pristimantis bellona,Murri Robber Frog,16.42792702,3,4.937515463,636,56457,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis cacao,Cacao Robber Frog,16.42792702,3,4.937515463,637,56484,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis capitonis,,16.42792702,3,4.937515463,638,56491,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis chrysops,,16.42792702,3,4.937515463,639,56512,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis cryptomelas,Cryptic Robber Frog,16.42792702,3,4.937515463,640,56539,"Ecuador,Peru", 
ANURA,CRAUGASTORIDAE,Pristimantis degener,,16.42792702,3,4.937515463,641,56552,"Colombia,Ecuador", 
ANURA,CRAUGASTORIDAE,Pristimantis deinops,,16.42792702,3,4.937515463,642,56553,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis eugeniae,,16.42792702,3,4.937515463,643,56591,Ecuador, 
ANURA,CRAUGASTORIDAE,Pristimantis fasciatus,,16.42792702,3,4.937515463,644,173002,"Venezuela, Bolivarian Republic of", 
ANURA,CRAUGASTORIDAE,Pristimantis festae,,16.42792702,3,4.937515463,645,57014,Ecuador, 
ANURA,CRAUGASTORIDAE,Pristimantis ginesi,Rangel Robber Frog,16.42792702,3,4.937515463,646,56614,"Venezuela, Bolivarian Republic of", 
ANURA,CRAUGASTORIDAE,Pristimantis gladiator,,16.42792702,3,4.937515463,647,56615,"Colombia,Ecuador", 
ANURA,CRAUGASTORIDAE,Pristimantis helvolus,,16.42792702,3,4.937515463,648,56650,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis hernandezi,Hernandez's Robber Frog,16.42792702,3,4.937515463,649,56652,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis ignicolor,,16.42792702,3,4.937515463,650,56662,Ecuador, 
ANURA,CRAUGASTORIDAE,Pristimantis incanus,,16.42792702,3,4.937515463,651,56666,Ecuador, 
ANURA,CRAUGASTORIDAE,Pristimantis jorgevelosai,,16.42792702,3,4.937515463,652,56685,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis katoptroides,,16.42792702,3,4.937515463,653,56691,Ecuador, 
ANURA,CRAUGASTORIDAE,Pristimantis lancinii,Lancini's Robber Frog,16.42792702,3,4.937515463,654,56699,"Venezuela, Bolivarian Republic of", 
ANURA,CRAUGASTORIDAE,Pristimantis lividus,,16.42792702,3,4.937515463,655,56723,Ecuador, 
ANURA,CRAUGASTORIDAE,Pristimantis loustes,Maldonado Robber Frog,16.42792702,3,4.937515463,656,56729,"Colombia,Ecuador", 
ANURA,CRAUGASTORIDAE,Pristimantis mnionaetes,,16.42792702,3,4.937515463,657,56769,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis modipeplus,,16.42792702,3,4.937515463,658,56771,Ecuador, 
ANURA,CRAUGASTORIDAE,Pristimantis mutabilis,"Mutable Rainfrog, 'Punk Rock' Rainfrog",16.42792702,3,4.937515463,659,74106939,Ecuador, 
ANURA,CRAUGASTORIDAE,Pristimantis ornatus,,16.42792702,3,4.937515463,660,135751,Peru, 
ANURA,CRAUGASTORIDAE,Pristimantis paramerus,,16.42792702,3,4.937515463,661,56826,"Venezuela, Bolivarian Republic of", 
ANURA,CRAUGASTORIDAE,Pristimantis parectatus,,16.42792702,3,4.937515463,662,56829,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis pastazensis,,16.42792702,3,4.937515463,663,56832,Ecuador, 
ANURA,CRAUGASTORIDAE,Pristimantis percultus,,16.42792702,3,4.937515463,664,56845,Ecuador, 
ANURA,CRAUGASTORIDAE,Pristimantis proserpens,Sapote Robber Frog,16.42792702,3,4.937515463,665,56880,"Ecuador,Peru", 
ANURA,CRAUGASTORIDAE,Pristimantis pteridophilus,,16.42792702,3,4.937515463,666,56884,Ecuador, 
ANURA,CRAUGASTORIDAE,Pristimantis renjiforum,,16.42792702,3,4.937515463,667,56904,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis rivasi,,16.42792702,3,4.937515463,668,194803,"Venezuela, Bolivarian Republic of", 
ANURA,CRAUGASTORIDAE,Pristimantis rubicundus,,16.42792702,3,4.937515463,669,56927,Ecuador, 
ANURA,CRAUGASTORIDAE,Pristimantis ruthveni,Ruthven's Robber Frog,16.42792702,3,4.937515463,670,56939,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis scoloblepharus,Los Patos Robber Frog,16.42792702,3,4.937515463,671,56957,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis scolodiscus,Ricuarte Robber Frog,16.42792702,3,4.937515463,672,56958,"Colombia,Ecuador", 
ANURA,CRAUGASTORIDAE,Pristimantis simoteriscus,,16.42792702,3,4.937515463,673,56966,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis siopelus,Reserve Robber Frog,16.42792702,3,4.937515463,674,56969,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis sobetes,,16.42792702,3,4.937515463,675,56971,Ecuador, 
ANURA,CRAUGASTORIDAE,Pristimantis sulculus,Channel Robber Frog,16.42792702,3,4.937515463,676,56984,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis tenebrionis,,16.42792702,3,4.937515463,677,56998,Ecuador, 
ANURA,CRAUGASTORIDAE,Pristimantis turumiquirensis,,16.42792702,3,4.937515463,678,57020,"Venezuela, Bolivarian Republic of", 
ANURA,CRAUGASTORIDAE,Pristimantis vidua,,16.42792702,3,4.937515463,679,57042,Ecuador, 
ANURA,CRAUGASTORIDAE,Pristimantis viridicans,Cerro Munchique Robber Frog,16.42792702,3,4.937515463,680,57046,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis cordovae,,16.42792702,3,4.937515463,681,136061,Peru, 
ANURA,CRAUGASTORIDAE,Pristimantis hybotragus,Agua Bonita Robber Frog,16.42792702,3,4.937515463,682,56657,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis phalarus,,16.42792702,3,4.937515463,683,56852,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis alalocophus,Quindio Robber Frog,16.42792702,3,4.937515463,684,56401,Colombia, 
ANURA,CRAUGASTORIDAE,Pristimantis viridis,,16.42792702,3,4.937515463,685,57047,Colombia, 
ANURA,HYPEROLIIDAE,Arlequinus krebsi,Mebebque Frog,16.38071715,3,4.934802923,686,56090,Cameroon, 
ANURA,HYPEROLIIDAE,Chrysobatrachus cupreonitens,Itombwe Golden Frog,16.38071715,3,4.934802923,687,56093,"Congo, The Democratic Republic of the", 
ANURA,RHACOPHORIDAE,Taruga eques,,16.37977441,3,4.934748681,688,58946,Sri Lanka, 
CAUDATA,SALAMANDRIDAE,Lyciasalamandra flavimembris,,16.35652007,3,4.933409774,689,61917,Turkey, 
ANURA,DICROGLOSSIDAE,Quasipaa boulengeri,"Boulenger's Spiny Frog, Boulenger's Paa Frog",16.34590761,3,4.932798148,690,58420,China, 
ANURA,AROMOBATIDAE,Aromobates alboguttatus,Whitebelly Rocket Frog,16.30182645,3,4.930253613,691,55253,"Venezuela, Bolivarian Republic of", 
ANURA,AROMOBATIDAE,Aromobates duranti,Durant's Rocket Frog,16.30182645,3,4.930253613,692,55254,"Venezuela, Bolivarian Republic of", 
ANURA,AROMOBATIDAE,Aromobates haydeeae,El Vivero Rocket Frog,16.30182645,3,4.930253613,693,55255,"Venezuela, Bolivarian Republic of", 
ANURA,AROMOBATIDAE,Aromobates mayorgai,Mayorga Rocket Frog,16.30182645,3,4.930253613,694,55256,"Venezuela, Bolivarian Republic of", 
ANURA,AROMOBATIDAE,Aromobates molinarii,Las Playitas Rocket Frog,16.30182645,3,4.930253613,695,55258,"Venezuela, Bolivarian Republic of", 
ANURA,AROMOBATIDAE,Aromobates orostoma,Tachira Rocket Frog,16.30182645,3,4.930253613,696,55259,"Venezuela, Bolivarian Republic of", 
ANURA,AROMOBATIDAE,Aromobates saltuensis,Salty Rocket Frog,16.30182645,3,4.930253613,697,55146,"Venezuela, Bolivarian Republic of", 
ANURA,AROMOBATIDAE,Aromobates serranus,Pefaur's Rocket Frog,16.30182645,3,4.930253613,698,55260,"Venezuela, Bolivarian Republic of", 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus probolaeus,,16.27960933,3,4.928968697,699,56877,Dominican Republic, 
CAUDATA,PLETHODONTIDAE,Gyrinophilus gulolineatus,Berry Cave Salamander,16.22393268,3,4.925741393,700,59280,United States, 
ANURA,HYPEROLIIDAE,Afrixalus clarkei,Clarke's Banana Frog,16.20571747,3,4.924683281,701,56057,Ethiopia, 
ANURA,HYPEROLIIDAE,Afrixalus dorsimaculatus,,16.20571747,3,4.924683281,702,136149,"Tanzania, United Republic of", 
ANURA,HYPEROLIIDAE,Afrixalus lacteus,Cameroon Banana Frog ,16.20571747,3,4.924683281,703,56066,Cameroon, 
ANURA,MICROHYLIDAE,Dasypops schirchi,,33.4099602,2,4.924640424,704,57803,Brazil, 
ANURA,MICROHYLIDAE,Ctenophryne barbatula,,33.02656551,2,4.913435919,705,136036,Peru, 
ANURA,RHACOPHORIDAE,Theloderma moloch,"Assam Indonesian Treefrog, Black-spotted Frog, Eerie Tree Frog, Xizang Warty Treefrog",32.67846601,2,4.903153003,706,58805,India, 
ANURA,RANIDAE,Huia masonii,Javan Torrent Frog,32.59190538,2,4.900579488,707,58303,Indonesia, 
ANURA,RANIDAE,Pseudorana weiningensis,,32.23517924,2,4.889903292,708,58750,China, 
ANURA,LIMNODYNASTIDAE,Heleioporus australiacus,"Eastern Owl Frog, Giant Burrowing Frog",32.16721415,2,4.887856224,709,41046,Australia, 
CAUDATA,SALAMANDRIDAE,Mertensiella caucasica,Caucasian Salamander,31.83036538,2,4.877648222,710,13198,"Georgia,Turkey", 
CAUDATA,SALAMANDRIDAE,Chioglossa lusitanica,Golden-striped Salamander,31.74674568,2,4.87509795,711,4657,"Spain,Portugal", 
ANURA,CRAUGASTORIDAE,Euparkerella robusta,,30.92908088,2,4.849811582,712,57073,Brazil, 
ANURA,CRAUGASTORIDAE,Euparkerella tridactyla,,30.92908088,2,4.849811582,713,57074,Brazil, 
ANURA,BUFONIDAE,Nannophryne corynetes,Abra Malaga Toad,30.70228713,2,4.842683189,714,54616,Peru, 
ANURA,HYPEROLIIDAE,Morerella cyanophthalma,,29.84508851,2,4.815271893,715,178176,Côte d'Ivoire, 
ANURA,CRAUGASTORIDAE,Craugastor pygmaeus,"Pygmy Free-fingered Frog, Pygmy Robber Frog",29.71297112,2,4.810979438,716,56891,"Guatemala,Mexico", 
ANURA,RHACOPHORIDAE,Buergeria oxycephala,,29.62693524,2,4.808174219,717,58784,China, 
ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus unicolor,"Dull Robber Frog, Dwarf Coqui",29.25110773,2,4.795827164,718,57023,Puerto Rico, 
ANURA,MANTELLIDAE,Boophis vittatus,,29.09250252,2,4.790570416,719,57434,Madagascar, 
GYMNOPHIONA,DERMOPHIIDAE,Dermophis mexicanus,Mexican Caecilian,29.06172152,2,4.789547013,720,59545,"Guatemala,Honduras,Mexico,Nicaragua,El Salvador", 
ANURA,MANTELLIDAE,Gephyromantis ambohitra,,28.8519792,2,4.782545504,721,57458,Madagascar, 
ANURA,CRAUGASTORIDAE,Hypodactylus latens,Boqueron Robber Frog,28.77085376,2,4.779824214,722,56702,Colombia, 
ANURA,DICROGLOSSIDAE,Limnonectes fragilis,,28.66718167,2,4.776335802,723,58334,China, 
ANURA,MANTELLIDAE,Gephyromantis striatus,,28.56260892,2,4.772804712,724,57524,Madagascar, 
ANURA,ELEUTHERODACTYLIDAE,Adelophryne baturitensis,,28.08591328,2,4.756548338,725,56300,Brazil, 
ANURA,MICROHYLIDAE,Anodonthyla montana,Mountain Climbing Frog,28.00374995,2,4.753719492,726,57675,Madagascar, 
ANURA,MANTELLIDAE,Gephyromantis silvanus,,27.78541102,2,4.746163058,727,57522,Madagascar, 
CAUDATA,PLETHODONTIDAE,Batrachoseps wrighti,Oregon Slender Salamander,27.77068455,2,4.745651332,728,59134,United States, 
ANURA,NYCTIBATRACHIDAE,Nyctibatrachus deccanensis,,27.50149677,2,4.736250965,729,58397,India, 
ANURA,MYOBATRACHIDAE,Spicospina flammocaerulea,Sunset Frog,27.1855258,2,4.725102938,730,41052,Australia, 
ANURA,MANTELLIDAE,Gephyromantis rivicola,,27.13729441,2,4.723390261,731,57517,Madagascar, 
CAUDATA,PLETHODONTIDAE,Chiropterotriton orculus,Cope's Flat-footed Salamander,26.83837413,2,4.712709794,732,59230,Mexico, 
ANURA,MANTELLIDAE,Gephyromantis horridus,Boettger's Grainy Frog ,26.78216052,2,4.710688468,733,57489,Madagascar, 
ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus asper,Itombwe River Frog,26.74530061,2,4.70936084,734,58094,"Congo, The Democratic Republic of the", 
ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus kinangopensis,Kinangop River Frog,26.74530061,2,4.70936084,735,58121,Kenya, 
ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus steindachneri,,26.74530061,2,4.70936084,736,58140,"Cameroon,Nigeria", 
ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus sulfureogularis,Central River Frog,26.74530061,2,4.70936084,737,58143,"Burundi,Tanzania, United Republic of", 
ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus villiersi,Yapo River Frog,26.74530061,2,4.70936084,738,58149,"Côte d'Ivoire,Ghana", 
ANURA,RANIXALIDAE,Indirana leithii,,26.46797068,2,4.699314985,739,58311,India, 
ANURA,MICROHYLIDAE,Plethodontohyla brevipes,Betsileo Digging Frog,26.44870752,2,4.698613443,740,57968,Madagascar, 
ANURA,CRAUGASTORIDAE,Lynchius simmonsi,Simmons' Big-headed Frog,26.25114253,2,4.691389809,741,57108,Ecuador, 
ANURA,MICROHYLIDAE,Cophixalus aenigma,Tapping Nursery-frog,25.80767466,2,4.674982576,742,57769,Australia, 
ANURA,MICROHYLIDAE,Cophixalus nubicola,,25.80767466,2,4.674982576,743,57781,Papua New Guinea, 
ANURA,MICROHYLIDAE,Cophixalus saxatilis,"Black Mountain Boulder Frog, Rock Frog",25.80767466,2,4.674982576,744,41041,Australia, 
ANURA,CRAUGASTORIDAE,Pristimantis suetus,,25.79783957,2,4.674615632,745,56982,Colombia, 
ANURA,CRAUGASTORIDAE,Strabomantis biporcatus,,25.71494375,2,4.671517461,746,56464,"Venezuela, Bolivarian Republic of", 
ANURA,DICROGLOSSIDAE,Nannophrys ceylonensis,,25.583053,2,4.666568269,747,58389,Sri Lanka, 
ANURA,RHACOPHORIDAE,Theloderma petilum,,25.31837353,2,4.65656167,748,61886,"Lao People's Democratic Republic,Viet Nam", 
ANURA,MICROHYLIDAE,Cophyla occultans,Island Giant Treefrog,24.81393119,2,4.637208676,749,57960,Madagascar, 
ANURA,BUFONIDAE,Ghatophryne rubigina,"Kerala Stream Toad, Red Stream Toad, Silent Valley Torrent Toad",24.73251466,2,4.634049715,750,54481,India, 
ANURA,MANTELLIDAE,Boophis andohahela,,24.62979596,2,4.63004994,751,57388,Madagascar, 
ANURA,MANTELLIDAE,Boophis andreonei,,24.62979596,2,4.63004994,752,57389,Madagascar, 
ANURA,MANTELLIDAE,Boophis blommersae,,24.62979596,2,4.63004994,753,57392,Madagascar, 
ANURA,MANTELLIDAE,Boophis brachychir,Nosy Be Bright-eyed Frog,24.62979596,2,4.63004994,754,49454520,Madagascar, 
ANURA,MANTELLIDAE,Boophis fayi,,24.62979596,2,4.63004994,755,49459837,Madagascar, 
ANURA,MANTELLIDAE,Boophis majori,Ambohimitombo Bright-eyed Frog,24.62979596,2,4.63004994,756,57412,Madagascar, 
ANURA,MANTELLIDAE,Boophis miniatus,Tiny Bright-eyed Frog,24.62979596,2,4.63004994,757,57416,Madagascar, 
ANURA,MANTELLIDAE,Boophis popi,,24.62979596,2,4.63004994,758,49543547,Madagascar, 
ANURA,MANTELLIDAE,Boophis spinophis,,24.62979596,2,4.63004994,759,49546338,Madagascar, 
ANURA,MANTELLIDAE,Boophis ulftunni,,24.62979596,2,4.63004994,760,49546929,Madagascar, 
ANURA,ARTHROLEPTIDAE,Arthroleptis francei,"Ruo River Screeching Frog, France's Squeaker",24.60803075,2,4.629200365,761,54371,"Malawi,Mozambique", 
ANURA,MANTELLIDAE,Spinomantis massi,,24.2111413,2,4.613580373,762,57502,Madagascar, 
ANURA,MANTELLIDAE,Spinomantis tavaratra,,24.2111413,2,4.613580373,763,49582559,Madagascar, 
ANURA,CRAUGASTORIDAE,Strabomantis anatipes,Anatipes Robber Frog,24.14764441,2,4.611058592,764,56412,"Colombia,Ecuador", 
ANURA,CRAUGASTORIDAE,Strabomantis cheiroplethus,Rio Calles Robber Frog,24.14764441,2,4.611058592,765,56508,Colombia, 
ANURA,CRAUGASTORIDAE,Strabomantis cornutus,,24.14764441,2,4.611058592,766,56524,"Colombia,Ecuador", 
ANURA,CRAUGASTORIDAE,Strabomantis ingeri,Inger's Robber Frog,24.14764441,2,4.611058592,767,56670,Colombia, 
ANURA,CRAUGASTORIDAE,Strabomantis necopinus,,24.14764441,2,4.611058592,768,56786,Colombia, 
ANURA,MICROHYLIDAE,Rhombophryne mangabensis,,24.12763489,2,4.610262593,769,49581234,Madagascar, 
ANURA,MICROHYLIDAE,Rhombophryne staffordi,,24.12763489,2,4.610262593,770,49585498,Madagascar, 
ANURA,MANTELLIDAE,Gephyromantis spiniferus,Greater Spiny Madagascar Frog,24.05233586,2,4.607261432,771,57523,Madagascar, 
ANURA,MANTELLIDAE,Gephyromantis tahotra,,24.05233586,2,4.607261432,772,49565720,Madagascar, 
ANURA,CRAUGASTORIDAE,Strabomantis necerus,Mindo Robber Frog,23.92242795,2,4.60206248,773,56785,Ecuador, 
ANURA,DICROGLOSSIDAE,Ingerana borealis,"Rotung Oriental Frog, Boreal Floating Frog, Northern Frog",23.87202988,2,4.600038235,774,58407,"Bangladesh,Bhutan,India", 
ANURA,MICRIXALIDAE,Micrixalus nudis,,23.8216461,2,4.59801046,775,58382,India, 
ANURA,MICRIXALIDAE,Micrixalus phyllophilus,,23.8216461,2,4.59801046,776,58383,India, 
ANURA,DICROGLOSSIDAE,Quasipaa fasciculispina,,23.78776192,2,4.596644421,777,41237,"Cambodia,Thailand", 
ANURA,DICROGLOSSIDAE,Limnonectes parvus,"Philippines Small-disked frog, Philippine Guardian Frog",23.70682349,2,4.593373821,778,41233,Philippines, 
ANURA,CRAUGASTORIDAE,Psychrophrynella adenopleura,,23.68796629,2,4.592610291,779,57199,"Bolivia, Plurinational States of", 
ANURA,CRAUGASTORIDAE,Psychrophrynella ankohuma,,23.68796629,2,4.592610291,780,136053,"Bolivia, Plurinational States of", 
ANURA,CRAUGASTORIDAE,Psychrophrynella chacaltaya,,23.68796629,2,4.592610291,781,136165,"Bolivia, Plurinational States of", 
ANURA,CRAUGASTORIDAE,Psychrophrynella illampu,,23.68796629,2,4.592610291,782,136030,"Bolivia, Plurinational States of", 
ANURA,CRAUGASTORIDAE,Psychrophrynella kempffi,,23.68796629,2,4.592610291,783,57215,"Bolivia, Plurinational States of", 
ANURA,CRAUGASTORIDAE,Psychrophrynella pinguis,,23.68796629,2,4.592610291,784,57226,"Bolivia, Plurinational States of", 
ANURA,CRAUGASTORIDAE,Psychrophrynella quimsacruzis,,23.68796629,2,4.592610291,785,136104,"Bolivia, Plurinational States of", 
ANURA,CRAUGASTORIDAE,Psychrophrynella wettsteini,"Wettstein's Andes Frog, LaPlaca's Andes Frog",23.68796629,2,4.592610291,786,57230,"Bolivia, Plurinational States of,Peru", 
ANURA,ARTHROLEPTIDAE,Cardioglossa schioetzi,Acha Tugi Long-fingered Frog,23.631325,2,4.590313368,787,54409,"Cameroon,Nigeria", 
ANURA,ARTHROLEPTIDAE,Astylosternus fallax,Fopouanga Night Frog,23.57389777,2,4.587979175,788,54417,Cameroon, 
GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis pseudangularis,"Taylor's Caecilian, Lesser Yellow-banded Caecilian",23.55855885,2,4.587354784,789,59631,Sri Lanka, 
ANURA,CERATOBATRACHIDAE,Cornufer akarithymus,Pomugu Wrinkled Ground Frog,23.53283582,2,4.586306819,790,58449,Papua New Guinea, 
ANURA,CERATOBATRACHIDAE,Cornufer parkeri,,23.53283582,2,4.586306819,791,58475,Papua New Guinea, 
ANURA,MICROHYLIDAE,Copiula minor,,23.5043433,2,4.58514474,792,57796,Papua New Guinea, 
ANURA,ARTHROLEPTIDAE,Cardioglossa melanogaster,Amiet's Long-fingered Frog,23.32687691,2,4.577876146,793,54405,"Cameroon,Nigeria", 
ANURA,MEGOPHRYIDAE,Leptolalax arayai,,23.32163292,2,4.577660559,794,57562,Malaysia, 
ANURA,CRAUGASTORIDAE,Craugastor alfredi,Alfred's Rainfrog,23.14653247,2,4.570435148,795,56405,"Guatemala,Mexico", 
ANURA,MANTELLIDAE,Boophis englaenderi,,23.1309283,2,4.569788711,796,57399,Madagascar, 
ANURA,MEGOPHRYIDAE,Leptolalax pictus,,23.13077293,2,4.569782272,797,57573,"Indonesia,Malaysia", 
ANURA,MYOBATRACHIDAE,Crinia tinnula,"Tinkling Froglet, Wallum Froglet",23.0701447,2,4.567266624,798,41045,Australia, 
ANURA,MANTELLIDAE,Mantidactylus tricinctus,,22.86160116,2,4.558564882,799,57528,Madagascar, 
ANURA,MEGOPHRYIDAE,Ophryophryne synoria,,22.84475011,2,4.557858433,800,136181,Cambodia, 
ANURA,CRAUGASTORIDAE,Oreobates amarakaeri,,22.71550171,2,4.552423276,801,87763480,Peru, 
ANURA,MANTELLIDAE,Mantella bernhardi,"Bernhard's Mantella, Black Mantella, Tolongoina Golden Frog",22.71246196,2,4.552295092,802,57439,Madagascar, 
CAUDATA,HYNOBIIDAE,Pachyhynobius shangchengensis,,22.65917174,2,4.550045212,803,59109,China, 
ANURA,MANTELLIDAE,Boehmantis microtympanum,Angel's Madagascar Frog,22.65627183,2,4.549922634,804,57505,Madagascar, 
ANURA,RHACOPHORIDAE,Philautus tectus,"Obscure Bush Frog, Gunung Mulu Bubble-nest Frog",22.64333524,2,4.549375628,805,58923,"Brunei Darussalam,Malaysia", 
ANURA,HYLIDAE,Hypsiboas heilprini,"Hispaniolan Green Treefrog, Los Bracitos Treefrog",22.48897031,2,4.542825324,806,55502,"Dominican Republic,Haiti", 
ANURA,MICROHYLIDAE,Gastrophrynoides borneensis,,22.20985528,2,4.530871346,807,57818,Malaysia, 
ANURA,ARTHROLEPTIDAE,Arthroleptis nguruensis,,22.12555269,2,4.527232544,808,176285,"Tanzania, United Republic of", 
ANURA,MICROHYLIDAE,Uperodon nagaoi,,22.04922416,2,4.523926471,809,57988,Sri Lanka, 
ANURA,MICROHYLIDAE,Uperodon triangularis,,22.04922416,2,4.523926471,810,57991,India, 
ANURA,MICRIXALIDAE,Micrixalus saxicola,"Malabar Tropical Frog, Black Torrent Frog, Jerdon's Olive-brown Frog, Small Torrent Frog",22.02143179,2,4.52271996,811,58384,India, 
CAUDATA,PLETHODONTIDAE,Dendrotriton sanctibarbarus,,21.97684823,2,4.520781471,812,59241,Honduras, 
ANURA,CYCLORAMPHIDAE,Thoropa petropolitana,,21.90235624,2,4.517534159,813,21817,Brazil, 
ANURA,MICROHYLIDAE,Austrochaperina novaebritanniae,,21.76247126,2,4.511407544,814,57696,Papua New Guinea, 
ANURA,MEGOPHRYIDAE,Oreolalax rhodostigmatus,,21.71922208,2,4.509505715,815,57600,China, 
ANURA,MANTELLIDAE,Gephyromantis cornutus,Horned Madagascar Frog,21.43817224,2,4.497057987,816,57472,Madagascar, 
ANURA,RANIDAE,Amolops torrentis,,21.42944001,2,4.496668743,817,58227,China, 
ANURA,MANTELLIDAE,Guibemantis kathrinae,,21.30518808,2,4.491113662,818,57490,Madagascar, 
ANURA,MANTELLIDAE,Guibemantis tasifotsy,White-flanked Malagasy Tree Frog,21.30518808,2,4.491113662,819,66390706,Madagascar, 
ANURA,PYXICEPHALIDAE,Strongylopus kitumbeine,,21.23733842,2,4.488067148,820,58769,"Tanzania, United Republic of", 
ANURA,PYXICEPHALIDAE,Strongylopus rhodesianus,Chimanimani Stream Frog,21.23733842,2,4.488067148,821,58771,"Mozambique,Zimbabwe", 
ANURA,HYLIDAE,Charadrahyla nephila,Oaxacan Cloud-forest Treefrog,21.22745893,2,4.487622775,822,55577,Mexico, 
ANURA,DICROGLOSSIDAE,Quasipaa shini,"Spiny-flanked Frog, Chinese Paa Frog",21.15958215,2,4.484564367,823,58438,China, 
ANURA,MEGOPHRYIDAE,Leptolalax hamidi,,21.09883497,2,4.481819252,824,57566,"Indonesia,Malaysia", 
ANURA,MEGOPHRYIDAE,Leptolalax kajangensis,Kajang Slender Litter Frog,21.09883497,2,4.481819252,825,61840,Malaysia, 
ANURA,RHACOPHORIDAE,Raorchestes bobingeri,,20.94678962,2,4.474915231,826,58917,India, 
ANURA,MYOBATRACHIDAE,Geocrinia vitellina,"Orange-bellied Frog, Yellow-bellied Frog",20.88167045,2,4.471943682,827,9032,Australia, 
ANURA,RHACOPHORIDAE,Raorchestes glandulosus,"Southern Bubble-nest Frog, Glandular Bush Frog, Rough-skinned Bush Frog",20.8638044,2,4.471126864,828,58847,India, 
ANURA,HEMIPHRACTIDAE,Stefania schuberti,,20.79254859,2,4.467862465,829,56037,"Venezuela, Bolivarian Republic of", 
ANURA,RHACOPHORIDAE,Gracixalus quangi,Quang's Tree Frog,20.73576149,2,4.46525326,830,48101220,Viet Nam, 
ANURA,RHACOPHORIDAE,Raorchestes graminirupes,,20.73009155,2,4.464992369,831,58909,India, 
ANURA,MANTELLIDAE,Gephyromantis tandroka,,20.71705458,2,4.464392238,832,57525,Madagascar, 
CAUDATA,PLETHODONTIDAE,Dendrotriton xolocalcae,Xolocalca Bromeliad Salamander,20.65423144,2,4.461495244,833,59242,Mexico, 
ANURA,RHACOPHORIDAE,Raorchestes chromasynchysi,"Confusing Green Bushfrog, Confusing Green Bush Frog",20.49646881,2,4.454183041,834,187830,India, 
ANURA,CERATOBATRACHIDAE,Platymantis montanus,,20.49365253,2,4.454052021,835,58470,Philippines, 
ANURA,MYOBATRACHIDAE,Mixophyes balbus,"Grey Barred Frog, Silver-eyed Barred Frog, Southern Barred Frog, Stuttering Frog",20.46797925,2,4.452856849,836,13595,Australia, 
ANURA,DICROGLOSSIDAE,Quasipaa acanthophora,,20.37407408,2,4.448473057,837,48109439,Viet Nam, 
ANURA,DICROGLOSSIDAE,Limnonectes isanensis,,20.35592913,2,4.447623773,838,48109487,Thailand, 
ANURA,DICROGLOSSIDAE,Limnonectes megastomias,,20.35592913,2,4.447623773,839,190994,Thailand, 
